artist_id,artist_name,is_main
22qcssYcY9HKu3mgcXXEGq,Rooz,t
3dKjmeRZcSUw617CoMzEA0,Nafe Smallz,t
4LAz9VRX8Nat9kvIzgkg2v,Rivers Cuomo,t
6gcteR920pLEynlHzjSRYd,Kiyo,t
3LZCMaZWwvhYyQeEfWgVdY,Bispo,t
3f4OfcNtgL9MLgiyOdIHC7,JEN,t
2qbEtwBVyobgpNP5KcHE9J,Pusho,t
1udruffum7CorOphFUMB9A,Kato,t
0oBiYchunKTMDesVICwrvL,Guitarricadelafuente,t
2QWrpLRDeBD1NwWAsytBRi,Diodato,t
3iYTlUgfi4YLeUWKjbV9Nl,Anushka Sharma,t
28ztjHIXceRRntmTUfnmUX,Khaled,t
3ZxZ03fj3tXBZHZWzvaLSM,Neeti Mohan,t
7xRbrPoxLDHtoZ8PkUKAOr,Maraisa,t
431Pb5EV8KsCBGTw96ZTQ4,Dj Kass,t
0KzoK9bz1M6R9cDBLAOF4q,Vesta,t
0a3zDmrvmZcORfPeONPvfL,Rauf & Faik,t
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,t
7m4l75rnuQbI88PGYVYLkm,Enzo Rabelo,t
2NMYOlZHIEsSq7pp5jBjic,Kizzy,t
5408dzJspuFtrmsRd9zcHL,MC Menininho,t
7lpjzX5n0ka7cGEBi6xsKq,DJ Victor Falcão,t
2CtOr8xZuOBC9LQlhMdUkG,MKDMSK,t
37IHSwzDKNSluvUgmWhOKZ,Ranbir Kapoor,t
6RF8hEdlUKoLPQOHmBbHiM,Yasser Desai,t
3uFum0NCM1PtmCO0MwsOAt,Carola,t
7J7YzKnvAyEmHCg7LGWW0G,Alex Aris,t
0ECwFtbIWEVNwjlrfc6xoL,Eagles,t
2Ohz3BAbalahBYLuM836cd,Naz Tokio,t
6YvP6AXefuZ3bROoEVjCiY,LISTENBEE,t
4VNQWV2y1E97Eqo2D5UTjx,Gorgon City,t
1LEtM3AleYg1xabW6CRkpi,Đen,t
2ekGsQEkeMtYFA16Jjes2M,İlyas Yalçıntaş,t
2QslFlDyZVpLYwfqyRDkNs,Onur Can Özcan,t
0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,t
0A8ej3hXTozbQAMhcU8RNb,Adam K,t
7dh6G6qILmRpUtZU4ZSD4D,Trobeats,t
7M75Am5m6J934JSviUOGz0,Rubén Albarrán,t
15jrieCvf3EklAScnD9kKl,Sak Noel,t
3WhKStgXqBomTpLZr6Q07a,Rob Nunes,t
09M87xFMTKdsWJxpEWaiat,Salvi,t
7zY0DMisq1oYXvNNgGwHBY,Juanfran,t
3KcZf8BFeFBtnGyOZmUggd,Mad Clip,t
6dbdXbyAWk2qx8Qttw0knR,Josman,t
3xcx9CcYTM4M1890B8o9Bp,Donae o,t
6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,t
6bwz9tsKnEgaWbwGobFWQR,K-Narias,t
6MBiPjSFsYijvVDtKDwVs4,Herra Hnetusmjör,t
3IEvQoAohcGX7CdrbtIle7,Baby Rasta & Gringo,t
6Mm2g25BTeJ6BICPFWGkPg,Bosh,t
378dH6EszOLFShpRzAQkVM,Lindsey Stirling,t
3aAX2y0amckZ7WcWoz2f2o,Jhorrmountain,t
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,t
6iyadmF41vqU7NnBaVabfL,Harlœ,t
30mZI7Hw2MhoarTVYxfyZM,UNIQUE,t
1lfD2lvoDctsMr6grjYOb5,Ece Seçkin,t
5Rj6rNR8zIlUUDCs1OyPmW,MYA,t
6umAZ7rxjRBj2KXjLgDybW,DJ Rennan da Penha,t
5rBUMBV7L6zPsEKnlgiOm9,Yener Çevik,t
15p1isN7VcGsjeSq8s9YeP,Dillaz,t
4QvI3PrYRXq9A2UbeQAKH6,Elias Abbas,t
6U98XWjrUPnPtPBjEprDmu,Don L,t
0NhKCHTPG7Sz62S3zxV1Cf,Ecca Vandal,t
4h6Eg0dBZ4Fr8vRcSn8r5r,Sharo Towers,t
2DJWNlGHpzlTwdIpVkjRBV,Joshua Nolet,t
0tJCNteqwm7LmRZ6KWr8GT,Chip,t
6IflU2YrY5Cyw7YoBICosV,Fally Ipupa,t
1PqkzV8bXUf9ZBPC6OJo7o,Kongsted,t
6h2J3dxLnTyURwIUBumKog,Rich Gang,t
5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha,t
7AWAljMatr7bxddF4kWzXG,TOQUEL,t
1MuQ2m2tg7naeRGAOxYZer,Luis Alberto Spinetta,t
4YNxH9hXMuqlvG7rLTtLa1,Badpojken,t
2wTNL2DgYACRKqxGb9oKO1,Jakob Karlberg,t
5dmU7FrmtbQaSzIvGsE4Jp,Pancho Barraza,t
2dd5mrQZvg6SmahdgVKDzh,PSY,t
4MTYEubODrxzURN1kCZWGF,Triad,t
4gl9wpGYA4o15ykU2FBnd3,Anna Puu,t
4T83el9VQDI0zOyU9zcYNq,Soner Sarıkabadayı,t
5rhznZjKfSxtKVqB0JZtpC,Bonde R300,t
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,t
3nohf4qILMr5aUSOsolwxB,Jona Lewie,t
5Pb27ujIyYb33zBqVysBkj,RÜFÜS DU SOL,t
57n1OF36WvtOeATY6WQ6iw,Digga D,t
1KP6TWI40m7p3QBTU6u2xo,BØRNS,t
1Y8cdNmUJH7yBTd9yOvr5i,Destiny s Child,t
14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,t
70voqWnL1gpuxodufMgBt4,Abhijit Vaghani,t
2YjydjpJfm9VAtiV0XRmkm,Sjaak,t
0qzIE6qGhz0erJe0Fy8RHt,Breno & Caio Cesar,t
69TcMkhvenAeokIhBGIUCQ,Bob,t
3Q8Ow3li2nXzZhRPHMwR7h,Da Beatfreakz,t
2tMOCIpxj6jwM9e6pmwGiP,KEY,t
4QSTyDpxsKmv3UfavVUImR,Darkoo,t
77GVmrLGuxNEvj2ibvT62v,Luigi 21 Plus,t
79QO0Xmn1dZhvaLicS2Yrs,The Night Game,t
4Q6zYbQ2MrKiEWTGB3yrPv,Jesper Jenset,t
3J0BpFVUc9LeOIVeN5uNhU,Lauren Jauregui,t
4iFznCrxI2nlVer46cgvWG,Gary Yang,t
0lxgPYvUjEApUKpZmr61IE,$kyhook,t
1ZRgSgUcrIJQOzhiDNrUVL,Frida Green,t
7zLm9op6LgPqKL62d1FzhO,ADAAM,t
7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,t
2wpJOPmf1TIOzrB9mzHifd,Scouting For Girls,t
5RXnKYBIxi8zcFNCz03T71,Ludwig,t
2NteKKMj3takKR3ABTd279,Chrisye,t
3OMZaRPVE5OI1IkDbZFBFU,Numidia,t
7J0bNA0LwyFpnuHjFGuOhX,Ronnie Ferrari,t
70ljCILl0aVXitf3K39YvT,Join The Club,t
5IRVcvMByuazE2nrxidbDG,EFF,t
1VXE1xqGNlT9HG6TcjpQ9I,Hooligan Hefs,t
70s3IS6gQEe8f9l08yYdpJ,KVR,t
5ktSHm2pKmqua1MTV1dkrg,Dutty Dior,t
7Czvx73uua4PB239Dza1Je,Olvidate!,t
5iBlCs0WwiMbr5zO6vPt5G,Ali As,t
5ISjkNS17JpCwiFtW80lpV,Seeed,t
3o1cwVQfiDWafhYA02k13C,Crookers,t
2yMN0IP20GOaN6q0p0zL5k,Tarkan,t
6GBQvWydpPPdaGKXwINR08,Ananya Panday,t
6rOmL22Rvtv9INMpxfLluj,Tara Sutaria,t
6wxh9aTFgTS4OiyYlnQBq6,Bengü,t
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,t
4wh03gpwWgB5koOyZr8XxB,Elana Dara,t
2oZq6t5DkE2BdGbD6x8RXh,Stay Flee Get Lizzy,t
5NhgsV7qPWHZqYEMKzbYvo,Faouzia,t
6hgvQjlsTbnVu6fznF1By0,M4W,t
0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,t
5EUdiv20t58GCS09VMKk7M,Katy B,t
1S2S00lgLYLGHWA44qGEUs,Gen Hoshino,t
0N002n8sZpYBimow4EbxhI,Carlos Andrez,t
2V0DROfM2ieFSOcA3SHJLD,Judah,t
3mLdH6xxrscTf2poCN9Kzy,Rio Santana,t
5WBincqAirIREkG5sXqeyq,Low Kidd,t
6YapGsI8u59kfewJjjJ2LJ,Hande Ünsal,t
39Q7seDI6P5tEMTTeHOyGG,Mikha Tambayong,t
7GUyb3aEJHskmBRrhckLa6,OnklP,t
6sN51vEARnAAdBw1IKZ8Q9,Liam Gallagher,t
495LDNjDrYzj7Fk0LtuJcJ,Istanbul Trip,t
3HxTMZ6kZ9OuvFfwcYJwov,Jads & Jadson,t
7CP9fSApQUk9nKQx0rPSda,Ashin Chen,t
64hJwJas2snPX2t0qGs1QK,Marv,t
4yBK75WVCQXej1p04GWqxH,Jeezy,t
7aTwbcPoqJOzeEh96WHxrp,Caos,t
3WyQJx169swY8v3htgAqaK,Calvin De Leon,t
4tIdn5S7BCgSdvnqR36W1N,Anders Nilsen,t
4GrH6djlMelZDucxke8WAk,Chris Crone,t
3Bj81IbILbuj2uEwWXMdXI,Sosamann,t
5juVQV1lGuA4o5IrLwpZar,Berkay,t
0huGjMyP507tBCARyzSkrv,YBN Cordae,t
0pF1TxZmwCJ3gGpkBQwdtT,Gabriel Rios,t
2gduEC76ry33RVurAvT05p,Nathan Dawe,t
4RlnRVxKm3jnUzOP4czbIK,Yash Narvekar,t
3PbxfXGwcCLn85zVQK1ulo,Nic Sarno,t
2ySHS7UojGu20XfUPaBlyu,Devin Dawson,t
0JOxt5QOwq0czoJxvSc5hS,GASHI,t
7qRll6DYV06u2VuRPAVqug,Foxes,t
3t8WiyalpvnB9AObcMufiE,Mahmut Orhan,t
15k33gArN2NU6cEYyQC3xZ,Lisa Ajax,t
6wMnkPepu5AcV3w9rtIw09,Spanker,t
5mUjsoGKzooIWdZs77bJLy,Mads Hansen,t
6I3M904Y9IwgDjrQ9pANiB,Kenny G,t
39fT56OHEL2E98zDKrqBsC,Nikhil D Souza,t
6euPnGzBlDysAC5ecVguNZ,M. Pokora,t
1u3WUGLV2ZGPvwkfdvgZFl,Hande Mehan,t
76fuWYgIf3TVIopTs3vaJ6,Amaal Mallik,t
71tiWMKZ5wpl6E0BdwVQza,BLACHA,t
1X9iZlQXfAAx4Vvmlqeao7,Negramaro,t
2J257euzcjnDLipsyJH3F2,Clipse,t
2PGhx95sJF2XfZyOyrDFo0,Adolphson & Falk,t
4Umo1uO9VemTgnkjeUhx8c,Enrico Nigiotti,t
7J0LWYD28ay7XQBjlWL9jM,Brudi030,t
67pwWZtcg7U2P2keoeC9jW,Benjamin Hav,t
6DpWtzfwV8fcwP6fXckDVu,Starrah,t
5R3NywPPOyhLfdvutgg0me,Los Abuelos De La Nada,t
73SBwOgH6mrS09OyFHdR62,Denise Rosenthal,t
7EyzyrMNgqiK8bMrbkOT9l,Sidoka,t
6udpKGzl85NuBEkZqOXiYB,Zoda,t
2WhoMc7XqIzVXWbQqSoqe7,Kahitna,t
1xSSjJrKTO2ZNPU81uLtmI,Bliss n Eso,t
62K0W9SRgOC66MEkNFjzOD,MOKABY & D.T.E,t
2auC28zjQyVTsiZKNgPRGs,RM,t
295SPRt7YTtIPdYoMkkF7K,ODZ,t
3heR1it0slFXjaa7E62zpw,Maldita Nerea,t
0eBOZ74PcpQb3SisNPgaRQ,Jake Reese,t
7jlzu3WivGk7tszA2QUSxw,IliassOpDeBeat,t
7lbSsjYACZHn1MSDXPxNF2,Hikaru Utada,t
5yMkHmsdRZA4OVeCylF4xU,Rhys,t
6NFRBhq9SmNn1FAiRs9AEf,Amber Van Day,t
4p5IspnsqtILeRtckOxumu,Il Tre,t
3uFX3kMxtOUFMDaJoFPJwo,Deedz B,t
1SnSPHBs8l5iAvoWF0aO05,FOURTY,t
0Zncosr79q01riJYbSBNA1,Turf,t
0OWtaM1z81DliQXntU4KaN,Munhoz & Mariano,t
2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,t
0gm1lHoOXAdy5OB4AwFYRr,Giorgia,t
7HwzlRPa9Ad0I8rK0FPzzK,SEKAI NO OWARI,t
0Do6bAo2kcVLp7ekzypskJ,A Banca Records,t
5W6O8zuRvmo0hQ2gvqHPAO,Black,t
7HfzPKhDGOQMVTbRrDY8Te,Mazin,t
748dDObrUoBetes0pLj788,Die Fantastischen Vier,t
0ONN78qj6zuTEsmal4ZJKG,RAVVEL,t
0UwDgULqasKVT9gjTZsmIn,EREN CAN,t
0ySFZq3Wd0SQUyJUzmJAeb,sumika,t
0YrWkiT8pKvEu71t5Yllj7,Arvey,t
2fUZ5QodNiQntWefUy6Jfh,Alli Neumann,t
7Hjbimq43OgxaBRpFXic4x,Saba,t
0GByy3DcfbQwDvXGCWmzv9,Pretenders,t
5ivCbtrcD5N4rD337xIb2z,MisterWives,t
14bJhryXGk6H6qlGzwj3W5,Hebe Tien,t
5GwdnlZaSwKpHmjcAijATP,Smolasty,t
7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,t
0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,t
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,t
3RYYha3CC7js2PHbcBHewt,ICEKIID,t
2gnD9CeLx3IlYO2zz0DEqH,Chip Charlez,t
7wpzJLl0ElNQwRRsALqUSd,Ilta,t
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,t
1VmIfQToGVtxmv2w3QtyVY,Symba,t
0blbVefuxOGltDBa00dspv,LiSA,t
2QU0UNvQvEZ2fuRUhkUNq4,DJ Artz,t
1h68MYJ2aAOSDF8KBNkYxj,DJ Tarkan,t
5iFuIxdmHNEiGJaR49TLL9,Juno,t
396eHybVCEUr0PcED4yFga,Young Adz,t
6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,t
2hz61ryzrN6bUBZjOQnKbd,Morissette Amon,t
4ITNzglfuGtfHgDu29GIMW,Big Narstie,t
2w6slVluzWlwADP8aB5yz5,Palisades,t
7yptUupX4aIIkXwXhggAgk,Macky,t
0lMa3YTHqQnDDTBaxAV7LK,Ranveer Singh,t
4ISvSAA85lr3lDwpMEBNgS,Jason Reeves,t
0Ty63ceoRnnJKVEYP0VQpk,Sting,t
4PULA4EFzYTrxYvOVlwpiQ,Sidhu Moose Wala,t
08lN7bm4Etec8ETFxaTUmq,Nogizaka46,t
1DsSoeOUg0YS2hl2czNcbw,Safeplanet,t
6bwVWdQfr6ttzrGLboVkjg,Paul Rosenberg,t
7impXYp8gHr8curMVe60gR,Gallo Nero,t
5Kuxl5ZenCl9fYzmtin6ot,Sokół,t
1tMWkquIkQtVD6vaZlDbSQ,Chema Rivas,t
33jNX20zbFQbqTGKt0wsF9,Tasis,t
0Q5gLNKbp5mpfEvquAaHCl,Owen,t
1Dn88PoQjnQgLTOaokePFz,Bright Sparks,t
7KUri7klyLaIFXLcuuOMCd,Stargate,t
4CuipEvwcoQggmCV8jpKF9,Michael Calfan,t
2zHzn2oA1QJOB8SPIpoiYD,Dadju,t
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,t
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,t
39OsGk5DvHyZ1DA7ApDKHh,DJ Madam Julie,t
57LrSRUxhQm9hQ1hdhW27D,Kaeh,t
4e9ntSageEujJboJQBXtCd,Ollie,t
6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,t
2NCGI6dLTxLdI9XHdv7QfM,The Andrews Sisters,t
422Vo1v0NaW7ZVU8EwvhKW,Giorgio Poi,t
7oWrEQO1d3klp0Qrfh7a5h,badmómzjay,t
7sffd21zAdar6cigY9A1b7,Brädi,t
4ivFOCSoFSwxPXQawDqylT,Rotlaus,t
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,t
6uXPdkcF1OSFxmG7gF22rt,Abel de Jong,t
0ltU5V1lbLkZlgXrnCeGjx,Qlas,t
1GLzVjVa7bLnAcD1At98j3,Omar,t
0vUcZVCNG7i5OV0zb8Icfw,Hawk,t
7MzHPIXAqIOCnvK0sVY72W,Helene Fischer,t
4G5OlxtrOm9ADmu3VZgFbG,MEYOU,t
6yI1aFdfAnjSHaDnHBFAD9,Króli,t
318VpIRUWele6jD0k3ldkT,Phoebe Killdeer,t
4TGltjqP0MQxdGeSIrM4es,RIDSA,t
4hXT6A14n901v8DU5Of337,KAYEF,t
1U8lN2i4lHmZqDerkVNKWk,Jacco,t
72A0Z8q8NiochyK9gUHpCR,The Kolors,t
7uX1emIGgmfAgtHNRAK50Z,Ved Sharma,t
6DtpcJP3QBgHfte3eKzUCI,Loubet,t
5awQWdBpLqN2KFVRN8w56T,Highasakite,t
3Gr3opnAGpJiTowsTyJFWG,Denny Caknan,t
2yEkeJoFOvm6qHuECSDHFg,David Zowie,t
1ld2SwZbg3LL8AtlrSfsNW,Fawad Khan,t
5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,t
15iVAtD3s3FsQR4w1v6M0P,Chief Keef,t
6nVcjUJemqpJjc1WevwTvL,La Vela Puerca,t
1YVEF2N8QHkkQ84LM51Xyo,Antonio Carmona,t
6UelqIK8qwhWFc2f6nSEh8,Niña Pastori,t
5rRcnWrevHgbuWjl7Lhft7,Merk & Kremont,t
6rl53MP8HSoiugpqzA50Zh,Amir,t
14rP13jdQNgQvuPA2AkBgm,Glades,t
2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,t
6lUWb46h9Y8H8cqpW3i0pc,Rymez,t
3a0gvZAydt98HKVbGb0V67,Sondre Justad,t
4BrB1p7x1IT8ssky6wdOPT,Priestess,t
64FJnCf92hiDZ9y7AbW41N,Moé,t
1UdbiTrv73Dp7F0s3OHmn2,Light,t
6Gk5hoM7eW8NSCYhICMDHw,Zak Abel,t
6cC3KmZOI4EG7a94PtKEYb,JóiPé,t
7nfmMB4ga8xHGjQiT0kjWq,Jabbar,t
4jtv7mIerRdHNQOkFtKyDW,Ados,t
3Wf4i7kB01QI2wQlEgxKFm,Laleilmanino,t
4jfe3cL8wzjPxD9CViP2dW,Aron Can,t
5dSnbLNmUdguVNTAV5Ctk1,Chris Kläfford,t
03lJxNYml1ArLjcZLxfIvz,Paula Mattos,t
7JthQ6zwNzfxRfIEjp6wUs,HIRAIDAI,t
15mR9E7xTmVPmKeHcPByzD,Isadora,t
2CbZTubQz6tdFmZ3TDUwp7,Xriz,t
6pWL05Wc94cpoX7eS8VhZB,Polina,t
48Fq6GV3S6on56TxSBu5NO,Celo & Abdi,t
5dPBeuSKtu5vLz1Et8YSVv,Mostro,t
1XErHyc10VN8bfGKma1Yyc,Leo Ieiri,t
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,t
6bGwi8TG7T8Vcp415XooE5,Jojo Maronttinni,t
6pBNfggcZZDCmb0p92OnGn,Chase Rice,t
41arBMetHJgurmTgrlOF7J,Edo Fendy,t
53sIBaVjXQhfH89Vu6nEGh,GoonRock,t
2qm7ZmuzLVRcaQgeYxXZdT,Lonezo,t
2hahtdJusGYC77DKod4qfB,Miki Núñez,t
14obHIpcXd2SsTyR9VBsLL,Server Uraz,t
2N2aJ1SXQxMkhHD8C6fhYD,Millonario,t
0JnDkp29FlLpGwsnub400t,Kamufle,t
0XK6kT7xcZAlcYrNjOgzJe,Carla Morrison,t
4Fn5clYETVpCxnIcFSZhr9,Massaka,t
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,t
264nbMzGPSkDZqTY8nXwCG,Tommy Torres,t
2yEwvVSSSUkcLeSTNyHKh8,TOOL,t
19Fi1Rj7kk8kyiwxpXy3yM,August Alsina,t
7A6T0nTpXnPXDUGM1yEjEj,Derya Uluğ,t
14lvrkdaXxggonwjKZpePM,CHANO,t
5z275L9haKWG328mm7UFd3,Richard Judge,t
0ZLfGbfO9xjpfna1pN8BeX,Krezip,t
3YqFSZLBUbSMeBM749iW7M,BACALL,t
2iLCiSxdwUMDEfqyfkuLEw,Atom Chanakan,t
3EK3opK9Hp93HJjBPupzfg,KDA,t
7EyPI6TWLhz3XUpxkbyCV2,GionnyScandal,t
2UwDJeoMqYers5Jmm75zm2,Antara Mitra,t
6UE7nl9mha6s8z0wFQFIZ2,Robyn,t
0AQTNnuQ6OZRjzy5MWuqfg,Basim,t
799GDxXgsUDuGSbh5HJ3Kv,Tuna Kiremitçi,t
61qEJugYCqQv1OiqJBKVeK,BATU,t
0XATRDCYuuGhk0oE7C0o5G,Mamamoo,t
7JDQ2kZsT80ht4tzgIaId4,4Keus Gang,t
5NDMothbpdpq2xHqSjrrWn,Faith Evans,t
0GYJScAPulF6GTFYJOpHVr,SAMI,t
1qAOsY7jv9GFTv4HoVof5P,Three Man Down,t
4bqKmu3kRUl6X7pTl1CuVs,Casa Worship,t
1g0jeVx0irpIIjoOEflsHj,Shaka Loveless,t
5AmZdY72O0NVE0XxWdMfxv,Wac Toja,t
4bIs19bufrqoWWjNJyatyF,Lucas,t
1Pk9sKrTxQ1lLfCg9b0PlF,Leby,t
3bnpcWBcvlfq4hPFJjNPbz,SAFE,t
3iOkRjf4oFvVd7xtpu2U3d,Ceci Luca,t
1A96iePIMNFBjLrjXEl718,Emma Louise,t
0906u9DO6IhSeFljQ7AXHZ,Broertje,t
1Fy4Vnoq3HspYLrgEs9VNc,XO Cupid,t
64msO0RZHKEtUsVvNtOrS4,Maya Avedis,t
3VTm1513t2LL1mSKzzyQuj,Ishay Ribo,t
1rAv1GhTQ2rmG94p9lU3rB,Julian Casablancas,t
3tPQOjkxO3mrYrrgkTeXgH,Nikhita Gandhi,t
7m7tqSW9C7alkliDAZYvF0,Raappana,t
4C4kpaAdp6aKSkguw40SsU,Skank,t
3Fv735VHm9CTIHUClsVIcR,Malo,t
1YPTXq9n1T2Zlw3dLR3Zdf,SAM WHITE,t
754BJcKdHZH7tj9xFq3hHO,OG Eastbull,t
3fuxStOqQv8TiytHeuGiE8,Delaney Jane,t
2Htm0q72SjGSmsy8EOIhRG,Los Palmeras,t
48Oxa6B9euthfl9VTQsArN,Jonas Bento,t
1LMyTeRhjaitILs98h3MaF,Jósean Log,t
1VJ0briNOlXRtJUAzoUJdt,FISHER,t
1xKrH6GSh9CJh8nYwbqW7B,Welshly Arms,t
6YlGm6QDrC3TOknYcHjt62,Juno Mak,t
0gusqTJKxtU1UTmNRMHZcv,Dizzee Rascal,t
01e2lCvLZ4fLUIRy68nptH,Wankelmut,t
0AqlFI0tz2DsEoJlKSIiT9,Emilia,t
7HLErdUiPhh7mg5AxVEAX0,Killa Hakan,t
0vbEs3DgphJ2RGZqh4qFLT,Anita Kerr Singers,t
6GTwMrB4u3hwcUyc9sU1UL,The Minds Of 99,t
721T2PETMLaAkijbYu05VD,Junge Junge,t
6qaQDRYp95AylkA1FnEI3Q,Charlee,t
4JbmXqez7WvTggoxn3UpVT,Ghost Town DJs,t
63Dir7MyAhpGcHU3rOh3uF,Chris Holsten,t
5mkzx9Hq5mYTx1LZ0CUGiP,Geike,t
3cNwyF5SboOs9icz2XyotE,Mustafa Ceceli,t
3rOOythoKLiiyXJYh3XIMu,Paperi T,t
5iYdFCFE2TnzHH6UhQ0nRs,Dallas,t
3zSMaWnvUzyNlOW0Tj2s4N,Scrubb,t
1Twi7NfmUzbXF7lEMaGCqF,Ink Waruntorn,t
2MnMuRYL9qsGvWPsZGeDGQ,F.HERO,t
0wCKNMsqYasJBFVagjay49,Hadise,t
6tRmpYzDIjWoRHzbJO7Cpx,Fuat,t
0VF7XcB73fBSIfX9hOTVij,Dabs,t
4nXNT34X5GQ8yTBttXtbY6,Chadia Rodriguez,t
6fsXrJHIeY3ukc4xVP23cP,Bembe Orquesta,t
3drLodjKeTMvZMvx07Q3Ku,Matheus,t
6sD1VWBxY4tmLlLm3nsgEC,Cisilia,t
2DWxd6CkiJVMnTqSbtd56H,Season Five,t
08zaslX1yBxta9zqc2yoWJ,Yeis Sensura,t
7g8iEfzzW4jRtZMquzOKXV,Aga B,t
7xoGvuN5XfZ3T4dZoJvMCr,Mirac,t
5505l53fTUi5P0uWQbRT0w,Indigo,t
2msPoIYdnKVeuOOM960FC2,Sofia Karlberg,t
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,t
50sftj2oW2iBviA6RkTzsz,Silva,t
3DnNQH13SfSOjZDsVEa0ht,Liu,t
5lEkQtWa3UKlI1hj7sktcd,Calin,t
7DR9xoJx5h6hvrtNFXiuly,LGND,t
7DXjp1eSv6Xf759gmCiApa,Panetoz,t
6pvz7OwdRHemko3hrQygJb,El Completo Rd,t
3qNVuliS40BLgXGxhdBdqu,TAEYEON,t
5CPsScBTPYY11Lv4Eb7k4t,Dotter,t
73TvGBOaS1WApWEiMefT9O,Dogslife,t
0MNIz36U44uxk0MZeZ2smX,Mago del Blocco,t
7dIDQEphDdlOMuXkw6IGrF,Killer Kamal,t
6cAstWrYVb1BxHyRQJJskF,Be Vis,t
4fn6Kez1kGOO74vNuKrvCU,Hös Copperfield,t
4LAFtDzlQM89xov636hMVv,Dallass,t
3RBqLTttwN1orqQozYfmJo,Emily Roberts,t
4DpQueNEIhOottP5j70XqR,SINI YASEMIN,t
1IDuSpntFl2Mutofvrrutc,Jason Chan,t
6jlz5QSUqbKE4vnzo2qfP1,Karen Mok,t
3qeuv2ijwaAcbX3KVMJfuj,Alif,t
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,t
3yfUy4dhvq5DwrSMsEE6od,Palmy,t
4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,t
38CvLGTsjtoloDgv3OKQp8,Robinson,t
7CW7QdOgRStOg7JktRuZ3E,Imen Es,t
3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera,t
2TNijh48oKtoXSp0imx7t5,P3GI-13,t
4grOKb7qP9dH5FOhUXn3s3,Janna,t
3yzGegJHrOW1CndMVFoo3m,Hidra,t
5s77Nldm0GrOQkMIElogdo,Labyrint,t
3FgenUy0FsiWi5tatx73Ha,Şehinşah,t
3fpHdW8mp95bOCzRLcauZm,Emil Assergård,t
4L1YBxxAxQx0HG8lgPcFcJ,Damian Lemar Hudson,t
5hcN45ZqF2aTQfaQcjApzO,Mike Taylor,t
0kbBijEWCi7FWrBpnpOcHd,GG,t
0Nj6EN5mur7EJHl0aZuGP7,Vera,t
3kv1Edgn5HlEWCuEKr1Y9x,Yugen Blakrok,t
0aD7NQx7yauKlVDnqOxk6q,AI,t
2741XFBjSCs37MjhGaGkKT,Qzeng,t
2lwjwKfYZCuPEJOo8t32CD,Bon Entendeur,t
6defgaFYnHND3Zy5CZf8Ix,Isabelle Pierre,t
28OHQv3VZ2gifjWzrqBv1v,Bene,t
6Qhj2IvvWhPa0OgHHruMRL,Beta,t
1HsQw7SuwmxSH4r2aqF9DB,İkiye On Kala,t
6m9HyOTTtMQ8fFrLeJyuNV,B-Brave,t
16GyR4WfCnIT2XST4ZLl2B,Melike Şahin,t
2A34a0y7xLXf20pXZpbjCY,DJ Marlboro,t
5VyXOfvTQljStUXx1coETY,Robledo,t
3hvDAraTidCTjQHIc4m8P3,Princesa Alba,t
2TiXt00aPsggbxZxL1RaG7,KUMMER,t
0wmFEqpoc2FgAv8IPtCLBW,Karan Sehmbi,t
3xXcmm9Re8N2sC15Ab5boo,Goldboy,t
5aSBbBUbArJfyNKDg4KS1I,Tyron Hapi,t
61qMnYXa1GxSBoV3IiYKjZ,Yung Pinch,t
00PLVqZ4oaOmbI4lacLUBO,Stiftelsen,t
6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,t
2XjqKvB2Xz9IdyjWPIHaXi,Sheena Ringo,t
6SjLkpJ7cGqX5HWh23e74K,Biel,t
41HE2dQNySxOJNb2TorVBr,Indara,t
1BEwyy7IePkvyJpA1WSw1n,Breno Miranda,t
